,Date,北京,天津,上海,重庆,内蒙古,新疆,西藏,宁夏,广西,香港,澳门,黑龙江,吉林,辽宁,河北,山西,青海,山东,河南,江苏,安徽,浙江,福建,江西,湖南,湖北,广东,台湾,海南,甘肃,陕西,四川,贵州,云南,Total
178,2020-05-27,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
179,2020-05-28,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
180,2020-05-29,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
181,2020-05-30,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
182,2020-05-31,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
183,2020-06-01,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
184,2020-06-02,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
185,2020-06-03,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
186,2020-06-04,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
187,2020-06-05,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
188,2020-06-06,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
189,2020-06-07,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
190,2020-06-08,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
191,2020-06-09,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
192,2020-06-10,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
193,2020-06-11,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
194,2020-06-12,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
195,2020-06-13,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
196,2020-06-14,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
197,2020-06-15,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
198,2020-06-16,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
199,2020-06-17,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
200,2020-06-18,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
201,2020-06-19,9,3,7,6,1,3,0,0,2,4,0,13,2,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,7,6,2,3,3,2,2,4645
